participant_id,group,phase,item_id,true_label,response,correct,rt_ms,difficulty,hint_shown,hint_label,hint_correct,followed_hint
f24742da-2bb7-438c-9353-d3426afee72d,B,training,T06,,,TRUE,15233,easy,FALSE,,,
f24742da-2bb7-438c-9353-d3426afee72d,B,training,T07,,,TRUE,2808,medium,TRUE,,TRUE,TRUE
f24742da-2bb7-438c-9353-d3426afee72d,B,training,T08,,,FALSE,2125,medium,TRUE,,TRUE,FALSE
f24742da-2bb7-438c-9353-d3426afee72d,B,training,T09,,,TRUE,4329,medium,FALSE,,,
f24742da-2bb7-438c-9353-d3426afee72d,B,training,T10,,,TRUE,2411,medium,TRUE,,TRUE,TRUE
f24742da-2bb7-438c-9353-d3426afee72d,B,training,T11,,,TRUE,9974,medium,TRUE,,TRUE,TRUE
f24742da-2bb7-438c-9353-d3426afee72d,B,training,T12,,,TRUE,6236,medium,FALSE,,,
f24742da-2bb7-438c-9353-d3426afee72d,B,training,T13,,,FALSE,3191,medium,TRUE,,FALSE,TRUE
f24742da-2bb7-438c-9353-d3426afee72d,B,training,T14,,,FALSE,2593,medium,TRUE,,FALSE,TRUE
f24742da-2bb7-438c-9353-d3426afee72d,B,training,T15,,,FALSE,5320,easy,FALSE,,,
f24742da-2bb7-438c-9353-d3426afee72d,B,training,T16,,,FALSE,3168,medium,TRUE,,FALSE,TRUE
f24742da-2bb7-438c-9353-d3426afee72d,B,training,T17,,,TRUE,4801,easy,TRUE,,TRUE,TRUE
f24742da-2bb7-438c-9353-d3426afee72d,B,training,T18,,,TRUE,6665,medium,FALSE,,,
f24742da-2bb7-438c-9353-d3426afee72d,B,training,T19,,,FALSE,5186,easy,TRUE,,TRUE,FALSE
f24742da-2bb7-438c-9353-d3426afee72d,B,training,T20,,,TRUE,2579,medium,TRUE,,TRUE,TRUE
f24742da-2bb7-438c-9353-d3426afee72d,B,test,X01,,,FALSE,4936,easy,FALSE,,,
f24742da-2bb7-438c-9353-d3426afee72d,B,test,X02,,,TRUE,5208,easy,FALSE,,,
f24742da-2bb7-438c-9353-d3426afee72d,B,test,X03,,,TRUE,4556,medium,FALSE,,,
f24742da-2bb7-438c-9353-d3426afee72d,B,test,X04,,,FALSE,9416,medium,FALSE,,,
f24742da-2bb7-438c-9353-d3426afee72d,B,test,X05,,,TRUE,8972,medium,FALSE,,,
f24742da-2bb7-438c-9353-d3426afee72d,B,test,X06,,,FALSE,19721,medium,FALSE,,,
f24742da-2bb7-438c-9353-d3426afee72d,B,test,X07,,,TRUE,2958,medium,FALSE,,,
f24742da-2bb7-438c-9353-d3426afee72d,B,test,X08,,,FALSE,4150,hard,FALSE,,,
f24742da-2bb7-438c-9353-d3426afee72d,B,test,X09,,,TRUE,3803,easy,FALSE,,,
f24742da-2bb7-438c-9353-d3426afee72d,B,test,X10,,,FALSE,8327,hard,FALSE,,,
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,training,T01,,,TRUE,8161,medium,TRUE,,TRUE,TRUE
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,training,T02,,,FALSE,4482,easy,TRUE,,TRUE,FALSE
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,training,T03,,,FALSE,14565,medium,FALSE,,,
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,training,T04,,,TRUE,5085,easy,TRUE,,TRUE,TRUE
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,training,T05,,,TRUE,5197,medium,TRUE,,TRUE,TRUE
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,training,T06,,,TRUE,8539,easy,FALSE,,,
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,training,T07,,,TRUE,9965,medium,TRUE,,TRUE,TRUE
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,training,T08,,,TRUE,5072,medium,TRUE,,TRUE,TRUE
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,training,T09,,,TRUE,8865,medium,FALSE,,,
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,training,T10,,,TRUE,5628,medium,TRUE,,TRUE,TRUE
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,training,T11,,,FALSE,6520,medium,TRUE,,TRUE,FALSE
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,training,T12,,,TRUE,9058,medium,FALSE,,,
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,training,T13,,,FALSE,6145,medium,TRUE,,FALSE,FALSE
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,training,T14,,,FALSE,3542,medium,TRUE,,FALSE,TRUE
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,training,T15,,,FALSE,5869,easy,FALSE,,,
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,training,T16,,,TRUE,4030,medium,TRUE,,FALSE,FALSE
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,training,T17,,,FALSE,3013,easy,TRUE,,TRUE,FALSE
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,training,T18,,,FALSE,2681,medium,FALSE,,,
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,training,T19,,,FALSE,4080,easy,TRUE,,TRUE,FALSE
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,training,T20,,,FALSE,1854,medium,TRUE,,TRUE,FALSE
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,test,X01,,,FALSE,4595,easy,FALSE,,,
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,test,X02,,,TRUE,6662,easy,FALSE,,,
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,test,X03,,,FALSE,6887,medium,FALSE,,,
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,test,X04,,,TRUE,8529,medium,FALSE,,,
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,test,X05,,,TRUE,6298,medium,FALSE,,,
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,test,X06,,,FALSE,3205,medium,FALSE,,,
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,test,X07,,,TRUE,1983,medium,FALSE,,,
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,test,X08,,,FALSE,1479,hard,FALSE,,,
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,test,X09,,,TRUE,3233,easy,FALSE,,,
a2178ad0-3fc4-4d0c-bb35-4c9c65632477,B,test,X10,,,TRUE,6059,hard,FALSE,,,
